id,lex_liwc_OtherP,lex_liwc_death,lex_liwc_Exclam,lex_liwc_QMark,lex_liwc_Dash,lex_liwc_nonflu,lex_liwc_home,lex_liwc_leisure,lex_liwc_money,lex_liwc_friend,lex_liwc_number,lex_liwc_focusfuture,lex_liwc_female,lex_liwc_sexual,lex_liwc_risk,lex_liwc_sad,lex_liwc_work,lex_liwc_netspeak,lex_liwc_Comma,lex_liwc_you,lex_liwc_interrog,lex_liwc_achieve,lex_liwc_reward,lex_liwc_swear,lex_liwc_certain,lex_liwc_anx,lex_liwc_quant,lex_liwc_cause,lex_liwc_motion,lex_liwc_we,lex_liwc_anger,lex_liwc_discrep,lex_liwc_Apostro,lex_liwc_ingest,lex_liwc_negate,lex_liwc_informal,lex_liwc_tentat,lex_liwc_see,lex_liwc_body,lex_liwc_hear,lex_liwc_insight,lex_liwc_Tone,lex_liwc_adverb,lex_liwc_WC,lex_liwc_focuspast,lex_liwc_time,lex_liwc_affiliation,lex_liwc_Sixltr,lex_liwc_feel,lex_liwc_health,lex_liwc_conj,lex_liwc_article,lex_liwc_drives,social_upvote_ratio,social_karma_cap,social_num_comments_cap,label
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230408573342264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18078175895765472,0.0,0.0,0.0,0.1864501679731243,0.0,0.0,0.0,0.28077571669477236,0.0,0.2863284608770421,0.2664,0.22886597938144326,0.0,0.0,0.2664,0.2668,0.0,0.25813953488372093,0.0,0.1997600479904019,0.0,0.0,0.3531283138918346,0.0,0.2527551020408163,0.0,0.0728476821192053,0.253419452887538,0.2445911257792446,0.0,0.3071253071253071,0.0,0.0,0.1609473175447076,0.4294913071474566,0.0,1.0,0.03,0.04,0
2153,0.0,0.0,0.0,0.0,0.024002400240024008,0.0,0.0,0.1800450112528132,0.0,0.0,0.032,0.0,0.0,0.10899182561307903,0.096,0.128,0.0,0.0,0.05733397037744863,0.0,0.08958566629339307,0.0,0.0,0.0,0.20236087689713322,0.032,0.20636285468615648,0.384,0.1649484536082474,0.0,0.0506649778340722,0.128,0.192,0.048004800480048015,0.37209302325581395,0.06134969325153375,0.1439712057588482,0.4415823367065318,0.037896731406916156,0.0,0.36253776435045315,0.0,0.3733084461035931,0.38741721854304634,0.364741641337386,0.26402640264026406,0.0,0.20884520884520882,0.11469534050179214,0.0,0.42532624456259066,0.20605280103026402,0.1706666666666667,0.5348837209302326,0.005,0.08,1
1489,0.003113515720702328,0.14645858343337334,0.0,0.0,0.0,0.0,0.0,0.09152288072018004,0.0,0.0,0.0976,0.2057335581787521,0.0,0.0,0.0,0.0,0.1324647122692725,0.21962196219621963,0.11657907310081222,0.0,0.0,0.07318536292741451,0.32317880794701986,0.0,0.0,0.0488,0.10490111779879621,0.0,0.1676975945017182,0.0,0.0,0.0,0.0488,0.18301830183018303,0.0,0.18711656441717792,0.0,0.0,0.17337754618664142,0.0,0.09214501510574018,0.7198979591836734,0.11385907606159588,0.24503311258278146,0.3244680851063829,0.5812247891455813,0.0,0.22466216216216214,0.0874551971326165,0.18611746758199849,0.3537941034316095,0.3927881519639408,0.16266666666666665,1.0,0.01,0.01,1
29220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09444072337575352,0.13715953307392995,0.0564,0.23777403035413153,0.0,0.0,0.0564,0.0,0.0765472312703583,0.2538253825382538,0.168179646440516,0.2816,0.15789473684210525,0.16916616676664664,0.37350993377483444,0.16926770708283312,0.11888701517706576,0.0,0.12123817712811692,0.1128,0.0,0.0,0.08929702343255225,0.1128,0.0,0.0,0.10930232558139534,0.3243865030674847,0.08458308338332332,0.0,0.06679298910468973,0.14952279957582185,0.1064954682779456,0.07948979591836733,0.06579561362575828,0.20860927152317882,0.16071428571428573,0.10341034103410342,0.06109185441941074,0.1947174447174447,0.0,0.322654462242563,0.27211213146447555,0.18158403090792016,0.18773333333333334,0.8488372093023255,0.085,0.21,0
50518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0900225056264066,0.0,0.0,0.048,0.4064080944350759,0.0,0.0,0.048,0.19280000000000003,0.0,0.0,0.0,0.0,0.0671892497200448,0.0719856028794241,0.15894039735099338,0.0,0.10118043844856661,0.1444,0.20722269991401548,0.096,0.33127147766323023,0.0,0.0,0.096,0.2408,0.036003600360036005,0.09302325581395349,0.09202453987730061,0.0719856028794241,0.11039558417663295,0.056845097110374235,0.0,0.0,0.0,0.3933737750816612,0.24834437086092717,0.3202887537993921,0.39750641730839753,0.0,0.16646191646191644,0.08602150537634409,0.0,0.4659255679072016,0.07726980038634901,0.09626666666666667,1.0,0.005,0.01,1
869,0.0,0.0,0.0,0.0,0.03180318031803181,0.0,0.15445975344452503,0.0795198799699925,0.0,0.10311284046692608,0.21280000000000002,0.0,0.05869324473975637,0.0,0.0424,0.0848,0.1731813246471227,0.0,0.050883898709985664,0.0,0.05935050391937291,0.19136172765446907,0.1403973509933775,0.0,0.0,0.0,0.27429062768701634,0.1704,0.2192439862542955,0.0,0.06713109563014567,0.0848,0.0,0.0639063906390639,0.08217054263565891,0.0,0.1277744451109778,0.0,0.0,0.0,0.08006042296072508,0.0030612244897959186,0.04946336910872609,0.28476821192052976,0.28305471124620063,0.3901723505683902,0.045927209705372625,0.21237714987714987,0.0,0.24332570556826852,0.2058965683905268,0.34256278171281396,0.2837333333333334,0.9186046511627908,0.08,0.15,1
1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11129848229342329,0.07308970099667775,0.1798365122615804,0.0,0.10560000000000001,0.14277958740499455,0.0,0.06282847587195413,0.0,0.14725643896976484,0.15776844631073783,0.17483443708609273,0.15846338535414167,0.0,0.0,0.4522785898538263,0.10560000000000001,0.09072164948453608,0.0,0.08359721342621913,0.10560000000000001,0.05280000000000001,0.0,0.0,0.10122699386503069,0.15776844631073783,0.0,0.06252960682141166,0.13997879109225875,0.19864048338368578,0.7524489795918367,0.24545030331311246,0.2251655629139073,0.25,0.0,0.0,0.3232493857493857,0.0,0.0,0.38134364427259543,0.3386992916934965,0.2104,0.8139534883720931,0.02,0.0,0
702,0.0,0.0,0.0,0.0,0.07320732073207321,0.0,0.058738216098622203,0.12228057014253563,0.05425318151373075,0.0,0.16280000000000003,0.06829679595278247,0.2702104097452935,0.0,0.0,0.0,0.0,0.07290729072907291,0.05828953655040611,0.0,0.09126539753639418,0.04859028194361128,0.32317880794701986,0.09723889555822329,0.06829679595278247,0.032400000000000005,0.06964746345657782,0.0,0.2233676975945017,0.0,0.051298290056998104,0.26,0.13,0.07320732073207321,0.31550387596899226,0.062116564417177916,0.24415116976604678,0.07451701931922725,0.0,0.0,0.12311178247734138,0.06306122448979591,0.37937470835277654,0.38079470198675497,0.24696048632218845,0.35790245691235795,0.0,0.18734643734643733,0.05806451612903227,0.0,0.3141614306428226,0.36638763683193826,0.10853333333333334,1.0,0.055,0.08,0
12499,0.0,0.0,0.0,0.016601840432596528,0.0,0.0,0.0,0.1312828207051763,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.19055374592833874,0.0,0.0,0.0,0.09798432250839867,0.2105578884223155,0.0,0.0,0.44350758853288363,0.07,0.15047291487532244,0.14,0.0,0.0,0.0,0.2808,0.1404,0.0,0.2720930232558139,0.0,0.421115776844631,0.0,0.08289909995262909,0.0,0.26510574018126887,0.8727551020408163,0.24545030331311246,0.16225165562913907,0.13335866261398174,0.12871287128712872,0.0,0.21560196560196557,0.0,0.0,0.3392943450942484,0.0,0.23386666666666667,1.0,0.005,0.02,1
38437,0.0,0.0,0.0,0.006640736173038611,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.1770657672849916,0.0,0.0,0.0,0.055999999999999994,0.11400651465798045,0.0,0.20043000477783088,0.30760000000000004,0.0,0.1259748050389922,0.27814569536423844,0.0,0.23608768971332209,0.027999999999999997,0.36113499570077384,0.11199999999999999,0.0,0.0,0.044331855604813175,0.11199999999999999,0.2236,0.0,0.2713178294573643,0.0,0.2939412117576485,0.06439742410303588,0.03315963998105163,0.0,0.37009063444108764,0.2527551020408163,0.42417172188520763,0.4470198675496688,0.23898176291793313,0.33333333333333337,0.0,0.23617936117936117,0.30107526881720437,0.2135774218154081,0.37167713871435476,0.18029620090148102,0.1864,0.6162790697674418,0.01,0.01,0
197,0.0,0.0,0.0,0.011289251494165639,0.0,0.0,0.0,0.0,0.0797052913596785,0.0,0.0,0.1509274873524452,0.0,0.0,0.024,0.048,0.16178067318132464,0.0,0.056856187290969896,0.024,0.13325867861142218,0.07138572285542891,0.3152317880794702,0.0,0.20067453625632378,0.024,0.10232158211521925,0.2856,0.163573883161512,0.0,0.0,0.09519999999999999,0.1668,0.0,0.32325581395348835,0.0,0.3215356928614277,0.0,0.0,0.0,0.40483383685800606,0.47765306122448975,0.44423705086327575,0.5298013245033112,0.045212765957446804,0.19655298863219658,0.0,0.11885749385749385,0.12831541218637996,0.0,0.40260995650072495,0.30650354153251774,0.0952,0.9302325581395348,0.06,0.23,1
1251,0.02651592486729278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34762223710649703,0.0,0.2076,0.10961214165261383,0.0,0.0,0.0,0.10400000000000001,0.14115092290988057,0.11701170117011701,0.12398471094123269,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934707903780068,0.0,0.0,0.20800000000000002,0.2596,0.0,0.0,0.09969325153374234,0.07798440311937611,0.0,0.0,0.0,0.09818731117824774,0.2527551020408163,0.5454969668688754,0.228476821192053,0.34536474164133735,0.4286762009534287,0.056325823223570194,0.179514742014742,0.0,0.1983218916857361,0.4393426776220396,0.2511268512556343,0.06933333333333334,0.3953488372093023,0.0,0.02,1
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.06961566352429298,0.07201800450112528,0.0,0.0,0.0,0.24283305227655988,0.3194905869324474,0.0,0.0,0.0768,0.0,0.0,0.06880076445293837,0.0,0.0,0.05758848230353928,0.2543046357615894,0.11524609843937575,0.0,0.0,0.08254514187446259,0.0,0.3305841924398625,0.0,0.060797973400886635,0.0,0.0384,0.028802880288028805,0.07441860465116279,0.0736196319018405,0.11517696460707856,0.1766329346826127,0.13642823306489815,0.0,0.07250755287009063,0.4313265306122449,0.1343910405972935,0.3178807947019867,0.4019756838905775,0.1763843050971764,0.12478336221837089,0.13283169533169534,0.06881720430107528,0.0,0.5113581440309328,0.30972311654861556,0.15386666666666665,0.7906976744186047,0.035,0.01,0
743,0.0027817476521028997,0.0,0.0,0.0,0.0,0.0,0.07904278462654099,0.0,0.0,0.0,0.0868,0.0,0.12015503875968993,0.0,0.04360000000000001,0.08720000000000001,0.11780673181324645,0.19531953195319532,0.2078356426182513,0.0,0.0,0.0653869226154769,0.0,0.0,0.0,0.0,0.0937231298366294,0.0,0.0,0.0,0.0,0.1736,0.1304,0.0,0.2527131782945736,0.1664110429447853,0.19556088782243547,0.0,0.0,0.11558854718981973,0.4924471299093655,0.10857142857142857,0.20298646756882874,0.2781456953642384,0.2477203647416413,0.47818115144847817,0.0,0.3839066339066339,0.0,0.16552250190694126,0.2624456259062349,0.4198325820991629,0.08693333333333333,1.0,0.05,0.04,0
2279,0.0176092282564312,0.0,0.0,0.0,0.05160516051605161,0.0,0.12472806381435825,0.0,0.5773610180843939,0.16731517509727625,0.138,0.0,0.0,0.0,0.2068,0.1376,0.0,0.0,0.08241758241758242,0.0,0.1931690929451288,0.10317936412717456,0.0,0.0,0.0,0.0,0.29664660361135,0.1376,0.11821305841924397,0.13271604938271603,0.0,0.276,0.276,0.0,0.4007751937984496,0.0,0.2069586082783443,0.0,0.0,0.0,0.0,0.0,0.4825011665888941,0.16556291390728478,0.0,0.44261092775944266,0.14948006932409014,0.18535012285012284,0.0,0.0,0.24987916868052198,0.33290405666452033,0.22986666666666666,1.0,0.01,0.05,1
53614,0.0,0.0,0.0,0.0,0.0,0.0,0.18781725888324874,0.06451612903225806,0.0,0.0,0.0,0.07251264755480608,0.19102990033222594,0.0,0.0344,0.0,0.04668838219326818,0.0,0.06187290969899665,0.0,0.09630459126539755,0.10317936412717456,0.343046357615894,0.0,0.21838111298482293,0.0344,0.14789337919174547,0.2072,0.0,0.0,0.0,0.0,0.0,0.025802580258025804,0.13333333333333333,0.0,0.05158968206358728,0.23827046918123276,0.0,0.0911983032873807,0.0649546827794562,0.9425510204081632,0.32197853476434907,0.3576158940397351,0.03267477203647416,0.09497616428309498,0.14948006932409014,0.2251228501228501,0.0,0.13119755911517925,0.33349444175930404,0.1107533805537669,0.2528,0.941860465116279,0.08,0.15,0
52897,0.0,0.0,0.0,0.0,0.0,0.0,0.12835387962291517,0.19879969992498123,0.0,0.08560311284046693,0.21239999999999998,0.07419898819561552,0.0,0.0,0.0,0.0,0.6243213897937024,0.0,0.14787386526516963,0.0,0.09910414333706608,0.10617876424715056,0.0,0.0,0.07419898819561552,0.0,0.2278589853826311,0.212,0.06048109965635738,0.06790123456790123,0.0,0.0,0.1768,0.026402640264026406,0.06821705426356589,0.06748466257668712,0.10617876424715056,0.0,0.0,0.0,0.06646525679758308,0.7562244897959183,0.3303779748016799,0.347682119205298,0.06724924012158054,0.38943894389438943,0.23006932409012132,0.2581388206388206,0.06308243727598567,0.06712433257055683,0.3847269212179797,0.4558918222794591,0.2594666666666667,1.0,0.005,0.02,0
867,0.002373417721518988,0.0,0.0,0.0,0.0,0.24155844155844156,0.0,0.0,0.8760884125920966,0.0,0.0748,0.07841483979763914,0.0,0.0,0.037200000000000004,0.0,0.5580890336590661,0.0,0.06688963210702341,0.0,0.15677491601343785,0.11217756448710257,0.12317880794701988,0.0,0.15767284991568298,0.0,0.40154772141014616,0.07440000000000001,0.06391752577319587,0.0,0.0,0.1496,0.0748,0.0,0.14496124031007754,0.07131901840490798,0.3365326934613077,0.08555657773689054,0.0,0.0,0.0,0.6143877551020408,0.4797013532431171,0.3278145695364238,0.10638297872340424,0.13714704803813718,0.0,0.2440110565110565,0.0,0.0,0.4064765587240213,0.18029620090148102,0.12453333333333334,0.47674418604651175,0.005,0.04,1
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20897521768251845,0.0,0.12480000000000001,0.26306913996627324,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.37520000000000003,0.0,0.0,0.0,0.0,0.5269814502529512,0.0,0.26827171109200343,0.0,0.21443298969072164,0.0,0.0,0.0,0.12480000000000001,0.0,0.4844961240310077,0.0,0.0,0.0,0.0,0.0,0.0,0.8258163265306122,0.14559029398040133,0.07947019867549669,0.23746200607902734,0.2291895856252292,0.27079722703639514,0.14404176904176905,0.0,0.0,0.45335911068148865,0.20090148100450742,0.33333333333333337,1.0,0.015,0.0,0
12606,0.0,0.0,0.0,0.013566075324921734,0.0,0.0,0.0,0.0,0.0,0.0,0.0572,0.0,0.31616832779623477,0.19482288828337876,0.0572,0.0,0.0,0.0,0.0,0.0,0.08006718924972005,0.0,0.0,0.17166866746698678,0.6020236087689713,0.0,0.2459157351676698,0.1144,0.09828178694158074,0.0,0.09056364787840405,0.2288,0.0,0.0,0.22170542635658913,0.10966257668711656,0.17156568686262744,0.1315547378104876,0.06774040738986263,0.30328738069989397,0.3240181268882175,0.009285714285714284,0.3999066728884741,0.2052980132450331,0.37993920972644374,0.26182618261826185,0.0,0.1316031941031941,0.2050179211469534,0.10907704042715484,0.34509424842919284,0.4597553122987766,0.03813333333333333,0.9186046511627908,0.06,0.06,1
20410,0.0031900775826868115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12159533073929961,0.05,0.10539629005059023,0.0,0.0,0.1,0.0,0.06786102062975027,0.0,0.029861442904921164,0.0,0.06998880179171332,0.0,0.16556291390728478,0.0,0.10539629005059023,0.1,0.3224419604471195,0.5,0.17182130584192437,0.0,0.0,0.2,0.0,0.03750375037503751,0.1937984496124031,0.0,0.14997000599880023,0.344986200551978,0.059213642823306496,0.0,0.0944108761329305,0.019285714285714288,0.2333177788147457,0.2384105960264901,0.0,0.27502750275027504,0.05415944540727903,0.26873464373464373,0.0,0.0,0.3624939584340261,0.4829362524146813,0.16666666666666669,1.0,0.025,0.08,1
583,0.0,0.0,0.0,0.009581633621098568,0.0,0.0,0.0732414793328499,0.0,0.20294708640321502,0.09824902723735408,0.0808,0.0,0.3914728682170543,0.0,0.0808,0.0,0.16449511400651465,0.0,0.0241280458671763,0.0,0.28275475923852184,0.0,0.0,0.0,0.0,0.0808,0.0,0.1616,0.1388316151202749,0.0,0.0,0.24239999999999998,0.0808,0.0,0.31317829457364343,0.0,0.12117576484703058,0.0,0.0,0.0,0.22885196374622355,0.006020408163265307,0.23565095660289312,0.30132450331125826,0.03837386018237082,0.22222222222222224,0.08752166377816292,0.12407862407862406,0.0,0.07704042715484363,0.3905268245529241,0.2601416613007083,0.10773333333333335,0.7558139534883721,0.025,0.02,0
28237,0.0,0.0,0.0,0.0,0.0,0.0,0.07976794778825237,0.0,0.1473543201607502,0.0,0.0,0.2782462057335582,0.48671096345514947,0.0,0.0,0.0,0.17915309446254069,0.0,0.10511227902532251,0.0,0.061590145576707736,0.2639472105578884,0.4370860927152318,0.0,0.2782462057335582,0.0,0.1891659501289768,0.08800000000000001,0.22680412371134018,0.5084876543209876,0.06966434452184928,0.0,0.132,0.0,0.0,0.0,0.1319736052789442,0.10119595216191354,0.0,0.0,0.08308157099697885,0.6767346938775509,0.25618292113859076,0.2748344370860927,0.16717325227963525,0.281994866153282,0.3331889081455806,0.25307125307125306,0.0,0.2517162471395881,0.3185113581440309,0.21249195106245977,0.4981333333333334,1.0,0.04,0.08,0
2077,0.0,0.0,0.0,0.0,0.03990399039903991,0.0,0.0,0.0,0.0,0.0,0.0,0.22512647554806073,0.29512735326688816,0.0,0.0,0.0,0.14495114006514656,0.11971197119711972,0.22288580984233158,0.0,0.0,0.0,0.17615894039735103,0.0,0.0,0.0,0.2295786758383491,0.10640000000000001,0.0,0.0,0.0,0.4264,0.1068,0.0,0.10310077519379846,0.10199386503067485,0.6400719856028794,0.1223551057957682,0.0,0.0,0.4025679758308157,0.758061224489796,0.4353709752683155,0.22185430463576158,0.050531914893617025,0.19545287862119548,0.11568457538994802,0.24570024570024568,0.0,0.10144927536231885,0.3223779603673272,0.25756600128783,0.17786666666666667,1.0,0.015,0.04,0
44354,0.0,0.34333733493397356,0.0,0.013566075324921734,0.04290429042904291,0.0,0.0,0.0,0.0,0.13910505836575876,0.1144,0.24114671163575044,0.0,0.0,0.0572,0.1144,0.0776330076004343,0.0,0.06832298136645962,0.0572,0.1601343784994401,0.08578284343131372,0.0,0.0,0.24114671163575044,0.0572,0.0,0.1144,0.09828178694158074,0.0,0.09056364787840405,0.1144,0.2284,0.0,0.11085271317829457,0.10966257668711656,0.42831433713257344,0.1315547378104876,0.0,0.0,0.216012084592145,0.07795918367346939,0.5333644423705086,0.2052980132450331,0.16299392097264437,0.3667033370003667,0.12391681109185441,0.2851658476658476,0.2050179211469534,0.10907704042715484,0.5524407926534557,0.09207984546039923,0.1904,0.8139534883720931,0.02,0.01,1
1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11673151750972763,0.0,0.0,0.0,0.0,0.09640000000000001,0.0,0.06514657980456025,0.0,0.05757286192068801,0.0,0.0,0.0,0.15894039735099338,0.0,0.30438448566610454,0.09640000000000001,0.0,0.096,0.0824742268041237,0.0,0.0759974667511083,0.19280000000000003,0.2408,0.036003600360036005,0.27984496124031005,0.0,0.14457108578284342,0.0,0.0,0.0,0.3640483383685801,0.022448979591836733,0.2809146056929538,0.24834437086092717,0.1831306990881459,0.08837550421708838,0.05199306759098787,0.12945331695331694,0.2587813620071685,0.1838291380625477,0.1164813919768004,0.3103670315518352,0.19280000000000003,0.8372093023255813,0.025,0.03,1
908,0.0,0.0,0.0,0.00986623659994308,0.0,0.2701298701298701,0.0,0.0,0.0,0.0,0.0,0.35160202360876897,0.2884828349944629,0.0,0.041600000000000005,0.0,0.2828447339847991,0.0,0.04968944099378882,0.0,0.40817469204927215,0.18716256748650267,0.0,0.0,0.0,0.12480000000000001,0.08942390369733448,0.24960000000000002,0.0,0.0,0.06586447118429387,0.0,0.2084,0.062406240624062415,0.40387596899224804,0.07975460122699386,0.18716256748650267,0.0,0.0,0.0,0.31495468277945615,0.0,0.2916472235184321,0.2913907284768212,0.11854103343465046,0.11441144114411443,0.0,0.1279176904176904,0.14910394265232976,0.2379862700228833,0.5036249395843402,0.3354797166773986,0.13893333333333335,0.7209302325581395,0.01,0.04,1
51834,0.0029093507554103716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520428667113195,0.0,0.0908,0.09612141652613827,0.06312292358803986,0.0,0.045599999999999995,0.0,0.06188925081433224,0.1026102610261026,0.0,0.0,0.0,0.0,0.1509933774834437,0.0,0.478920741989882,0.0,0.3912295786758383,0.09119999999999999,0.31271477663230235,0.0,0.07219759341355288,0.1816,0.045599999999999995,0.034203420342034205,0.26434108527131783,0.08742331288343558,0.06838632273545289,0.0,0.0,0.0,0.08610271903323262,0.8614285714285713,0.2650489967335511,0.2649006622516556,0.43161094224924007,0.2082874954162083,0.09835355285961872,0.19195331695331694,0.0,0.0,0.3842435959400677,0.14616870573084353,0.15146666666666667,0.6860465116279071,0.025,0.11,1
38821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09046692607003892,0.0,0.07841483979763914,0.0,0.0,0.0,0.1496,0.050488599348534204,0.0,0.044672718585762064,0.0,0.05207166853303472,0.055788842231553684,0.0,0.0,0.0,0.11199999999999999,0.07996560619088564,0.1496,0.32096219931271475,0.0,0.0,0.0,0.037200000000000004,0.0,0.07209302325581396,0.0,0.22435512897420515,0.0,0.0,0.0,0.2824773413897281,0.04765306122448979,0.21791880541297245,0.3278145695364238,0.14209726443768997,0.13714704803813718,0.040294627383015605,0.22957616707616704,0.2007168458781362,0.07093821510297484,0.36152730787820203,0.3007083065035416,0.09973333333333334,1.0,0.03,0.03,1
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49416342412451364,0.0,0.0,0.09357696566998892,0.0,0.0,0.0,0.0,0.0,0.040372670807453416,0.20320000000000002,0.18980963045912655,0.0,0.0,0.0,0.2858347386172007,0.0,0.0,0.2712,0.0,0.0,0.0,0.0,0.0676,0.0,0.3937984496124031,0.12960122699386503,0.10137972405518894,0.3118675252989881,0.0,0.1792152704135737,0.12764350453172205,0.9999999999999999,0.23705086327578162,0.16887417218543047,0.19300911854103342,0.06197286395306198,0.36698440207972277,0.10411547911547911,0.0,0.0,0.4915418076365394,0.43657437218287193,0.2258666666666667,1.0,0.05,0.06,0
41856,0.004108819926500614,0.0,0.0,0.0,0.04830483048304831,0.0,0.0,0.1207801950487622,0.0,0.3142023346303502,0.0644,0.1357504215851602,0.0,0.0,0.0644,0.0,0.08740499457111835,0.14491449144914492,0.11562350692785475,0.0,0.0,0.1937612477504499,0.6410596026490066,0.0,0.0,0.0,0.27773000859845226,0.1288,0.11065292096219931,0.0,0.20455984800506652,0.1288,0.1936,0.0,0.1248062015503876,0.12346625766871167,0.3869226154769046,0.14811407543698255,0.0,0.0,0.0,0.0,0.0,0.17880794701986755,0.42895136778115495,0.2955628896222956,0.34922010398613523,0.27242014742014736,0.0,0.12280701754385967,0.31174480425326245,0.20798454603992275,0.47306666666666664,0.8837209302325582,0.035,0.02,0
2913,0.0040577786851776244,0.0,0.0,0.0,0.09510951095109511,0.0,0.11530094271211025,0.11927981995498875,0.4253181513730744,0.0,0.0,0.13406408094435077,0.0,0.0,0.0,0.0,0.17209554831704668,0.14311431143114312,0.15169612995699952,0.0636,0.08902575587905937,0.09538092381523694,0.21059602649006626,0.0,0.0,0.0636,0.13671539122957868,0.1272,0.0,0.0,0.0,0.1272,0.1268,0.09510951095109511,0.12325581395348838,0.12193251533742332,0.4763047390521895,0.14627414903403865,0.0,0.0,0.23942598187311176,0.2527551020408163,0.0,0.18211920529801326,0.12044072948328266,0.05830583058305831,0.2751299826689775,0.2194410319410319,0.0,0.0,0.5369743837602706,0.0,0.2962666666666667,0.7790697674418605,0.06,0.09,0
326,0.02087586770110249,0.0,0.0,0.0,0.027302730273027306,0.0,0.0,0.0,0.0,0.3540856031128405,0.0364,0.3836424957841484,0.05038759689922481,0.0,0.218,0.0,0.0,0.0,0.08695652173913043,0.0,0.10190369540873462,0.10917816436712656,0.12052980132450332,0.0,0.1534569983136594,0.0,0.234737747205503,0.1456,0.06254295532646048,0.0,0.05763141228625713,0.2912,0.0,0.0,0.0,0.06978527607361963,0.21835632873425312,0.0,0.0,0.0,0.20619335347432022,0.4209183673469387,0.12739150723285114,0.3377483443708609,0.31079027355623096,0.3667033370003667,0.19714038128249567,0.15356265356265356,0.0,0.06941266209000764,0.3073948767520541,0.23438506117192534,0.31520000000000004,0.7093023255813953,0.01,0.04,0
2239,0.0038025724785626792,0.0,0.0,0.0,0.0,0.0,0.0,0.11177794448612154,0.0,0.0,0.11960000000000001,0.0,0.1655592469545958,0.0,0.0,0.0,0.16232356134636264,0.0,0.0,0.0,0.0834266517357223,0.0,0.3960264900662252,0.0,0.0,0.0,0.25709372312983664,0.0,0.0,0.0,0.18936035465484485,0.1192,0.11960000000000001,0.04470447044704471,0.11550387596899224,0.0,0.0,0.0,0.0,0.0,0.11253776435045316,0.07285714285714286,0.27858142790480633,0.19536423841059603,0.3404255319148936,0.43784378437843785,0.0645580589254766,0.2062346437346437,0.10681003584229393,0.0,0.36056065732237796,0.09594333547971669,0.1592,0.7790697674418605,0.015,0.05,1
47526,0.0021692527562270315,0.10204081632653061,0.0,0.0,0.0,0.0,0.12400290065264687,0.06376594148537135,0.0,0.0,0.0,0.21585160202360879,0.0,0.0,0.0684,0.0,0.0,0.0,0.0,0.0,0.09574468085106383,0.0,0.22649006622516557,0.0,0.7925801011804385,0.1024,0.22012037833190026,0.1368,0.05841924398625429,0.0,0.0,0.1368,0.2052,0.0,0.3310077519379845,0.0,0.35872825434913014,0.0,0.04026527711984842,0.0,0.5166163141993957,0.0,0.31917872141857206,0.36092715231788075,0.12993920972644377,0.34470113678034475,0.07409012131715771,0.28869778869778867,0.12258064516129034,0.0,0.7022716288061865,0.0,0.1824,0.6162790697674418,0.005,0.03,1
46077,0.0,0.0,0.0,0.0,0.030303030303030307,0.0,0.0,0.0,0.0,0.19649805447470817,0.0,0.5109612141652614,0.0,0.0,0.0,0.0,0.054831704668838216,0.0,0.0482560917343526,0.0,0.0,0.30293941211757647,0.0,0.0,0.1703204047217538,0.0404,0.6079105760963026,0.3232,0.20824742268041233,0.1558641975308642,0.0,0.0,0.24239999999999998,0.0,0.31317829457364343,0.0,0.7270545890821835,0.09291628334866607,0.0,0.0,0.1525679758308157,0.2527551020408163,0.377041530564629,0.30132450331125826,0.1534954407294833,0.33333333333333337,0.13128249566724437,0.2636670761670762,0.07240143369175628,0.07704042715484363,0.3905268245529241,0.2601416613007083,0.2424,1.0,0.045,0.01,0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.14213197969543148,0.2940735183795949,0.06563965170797054,0.0,0.0392,0.0,0.5426356589147288,0.0,0.0,0.0784,0.0,0.0,0.14046822742474915,0.0,0.0,0.058788242351529685,0.12980132450331128,0.0,0.33052276559865096,0.0392,0.0,0.0,0.3367697594501718,0.3024691358024691,0.06206459784673844,0.6272,0.196,0.05880588058805881,0.45581395348837206,0.0,0.058788242351529685,0.0,0.04642349597347229,0.20784729586426298,0.0,0.007755102040816328,0.22865142323845078,0.31125827814569534,0.3351063829787234,0.32343234323432346,0.29722703639514736,0.16554054054054052,0.0,0.0,0.33156114064765585,0.18931101094655506,0.28746666666666665,0.5348837209302326,0.005,0.1,0
